Mice,pH,ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-10,-9,-8,-7,-6,-5,-4,-3,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.5,8,8.5,9,9.5,10
lucas_1_3_20230717_094926,6.943386932,1668.959914,83.21860429,107.681467,269.0854352,37,3.5,6002,0.41788864,0.395674827,0.37473647,0.38152929,0.35430085,0.337834708,0.323708773,0.344742349,0.319396167,0.245958866,0.161298008,0.154002442,0.10555558,0.094033906,0.104187811,0.140091074,0.133248451,0.172035966,0.146498402,0.139041578,0.176509273,0.181271898,0.166914281,0.195415254,0.215294898,0.218925882,0.218240913,0.235025377,0.241625982,0.251888092,0.269010393,0.290660726,0.305172455,0.307780676,0.306000823,0.338735154,0.335440838,0.357449033,0.381083172,0.37697202,0.368751493
lucas_1_3_20230717_094926,6.649079269,2372.736864,64.97576341,106.1642295,291.0086906,37,3.5,6002,0.46679295,0.436180964,0.430244904,0.428240077,0.412221491,0.384045561,0.371157281,0.330116928,0.294352622,0.269345734,0.238273093,0.201632529,0.122761323,0.069263138,0.03988072,0.036948979,0.07667527,0.132515254,0.164977461,0.199215566,0.196417245,0.228145244,0.241061288,0.260727045,0.250715747,0.281586464,0.290716099,0.280921919,0.30608018,0.3232706,0.319309268,0.338012746,0.338750229,0.37322537,0.37612823,0.372321043,0.386252359,0.428727123,0.431290763,0.426030027,0.445041728
lucas_1_3_20230717_094926,6.649079269,2127.023975,82.16874651,106.7995322,288.3058235,37,3.5,6002,0.46679295,0.436180964,0.430244904,0.428240077,0.412221491,0.384045561,0.371157281,0.330116928,0.294352622,0.269345734,0.238273093,0.201632529,0.122761323,0.069263138,0.03988072,0.036948979,0.07667527,0.132515254,0.164977461,0.199215566,0.196417245,0.228145244,0.241061288,0.260727045,0.250715747,0.281586464,0.290716099,0.280921919,0.30608018,0.3232706,0.319309268,0.338012746,0.338750229,0.37322537,0.37612823,0.372321043,0.386252359,0.428727123,0.431290763,0.426030027,0.445041728
lucas_1_3_20230717_094926,6.602522213,1974.877246,53.18341575,105.8720251,292.810602,37,3.5,6002,0.48413513,0.466066937,0.446199305,0.439707016,0.428811661,0.401295432,0.381299811,0.362296805,0.325911493,0.299192004,0.260471403,0.221255557,0.16571377,0.105907129,0.045741654,0.020135629,0.041940899,0.085698883,0.136300706,0.157219871,0.176747617,0.196083301,0.224675392,0.221341281,0.256164826,0.243097101,0.266138056,0.273701078,0.285268934,0.303459712,0.318021824,0.319347298,0.337747725,0.356760159,0.37728542,0.400831319,0.386982611,0.427924392,0.441643777,0.426253893,0.44504991
lucas_1_3_20230717_094926,6.602522213,1963.158449,55.51063553,104.6639504,296.1141062,37,3.5,6002,0.48413513,0.466066937,0.446199305,0.439707016,0.428811661,0.401295432,0.381299811,0.362296805,0.325911493,0.299192004,0.260471403,0.221255557,0.16571377,0.105907129,0.045741654,0.020135629,0.041940899,0.085698883,0.136300706,0.157219871,0.176747617,0.196083301,0.224675392,0.221341281,0.256164826,0.243097101,0.266138056,0.273701078,0.285268934,0.303459712,0.318021824,0.319347298,0.337747725,0.356760159,0.37728542,0.400831319,0.386982611,0.427924392,0.441643777,0.426253893,0.44504991
lucas_1_3_20230717_094926,6.53540307,1912.456127,59.14580903,105.3401185,261.2771525,37,3.5,6002,0.478680922,0.453621021,0.446472627,0.433137225,0.41646074,0.394532891,0.362241119,0.329667787,0.298801882,0.255541379,0.218724599,0.166274794,0.098724835,0.038280008,0.028996973,0.05534066,0.100924268,0.164956639,0.184858605,0.21802474,0.233445795,0.243592244,0.245851893,0.277847421,0.279987235,0.284787439,0.298245939,0.311738174,0.317936388,0.323415094,0.348422503,0.373433686,0.375551274,0.38017339,0.38443507,0.402560091,0.434937446,0.428930823,0.431207976,0.453601451,0.476906096
lucas_1_3_20230717_094926,6.53540307,1962.456487,67.31157627,106.7820274,255.5710998,37,3.5,6002,0.478680922,0.453621021,0.446472627,0.433137225,0.41646074,0.394532891,0.362241119,0.329667787,0.298801882,0.255541379,0.218724599,0.166274794,0.098724835,0.038280008,0.028996973,0.05534066,0.100924268,0.164956639,0.184858605,0.21802474,0.233445795,0.243592244,0.245851893,0.277847421,0.279987235,0.284787439,0.298245939,0.311738174,0.317936388,0.323415094,0.348422503,0.373433686,0.375551274,0.38017339,0.38443507,0.402560091,0.434937446,0.428930823,0.431207976,0.453601451,0.476906096
lucas_1_3_20230717_094926,6.494811409,2097.033474,62.02636216,107.5703179,-138.446859,37,3.5,6002,0.469560898,0.459819391,0.447064577,0.439745278,0.424315893,0.406413568,0.390569488,0.381293403,0.335262054,0.327112316,0.306993299,0.269147017,0.239590327,0.181699281,0.116593362,0.058016996,0.021395943,0.017937467,0.059086085,0.082457389,0.116926724,0.155082148,0.162370176,0.182446676,0.196375442,0.208546539,0.221846814,0.24402324,0.253587946,0.262489671,0.280460578,0.283216354,0.305655559,0.310391746,0.317838865,0.350223623,0.368149832,0.377234563,0.402634234,0.417878434,0.409367893
lucas_1_3_20230717_094926,6.494811409,1973.666992,53.48675921,106.5413712,256.4720555,37,3.5,6002,0.469560898,0.459819391,0.447064577,0.439745278,0.424315893,0.406413568,0.390569488,0.381293403,0.335262054,0.327112316,0.306993299,0.269147017,0.239590327,0.181699281,0.116593362,0.058016996,0.021395943,0.017937467,0.059086085,0.082457389,0.116926724,0.155082148,0.162370176,0.182446676,0.196375442,0.208546539,0.221846814,0.24402324,0.253587946,0.262489671,0.280460578,0.283216354,0.305655559,0.310391746,0.317838865,0.350223623,0.368149832,0.377234563,0.402634234,0.417878434,0.409367893
lucas_1_3_20230717_094926,6.782466137,1027.908416,107.062891,104.9698686,236.6510301,37,3.5,6002,0.706541035,0.713368445,0.730241745,0.692660725,0.67273525,0.640334749,0.474788529,0.423807159,0.589044305,0.720004306,0.719175109,0.775443453,0.816477557,0.855538495,0.816366437,0.850201259,0.730789194,0.749219086,0.75543843,0.741628714,0.729766353,0.70084427,0.741075289,0.73481748,0.699045884,0.722590325,0.719242362,0.703215799,0.767367707,0.687476955,0.760713038,0.709710844,0.707414547,0.685458224,0.653014722,0.713873594,0.73922397,0.711627293,0.70641282,0.719473895,0.743389429
lucas_1_3_20230717_094926,6.704773646,1207.32871,107.8709836,107.0938321,165.4755299,37,3.5,6002,0.443415281,0.413636152,0.432954608,0.405800792,0.392545418,0.367692108,0.361059912,0.344961266,0.278545447,0.206561698,0.171839697,0.117913498,0.060788823,0.041802809,0.075143142,0.075365354,0.138042026,0.146971836,0.1935195,0.208990139,0.201838304,0.231180044,0.244960636,0.251919019,0.252291899,0.273877532,0.268451556,0.274914201,0.311941982,0.321808497,0.332681225,0.338531669,0.348229632,0.392722875,0.370279258,0.371543662,0.384215114,0.427629283,0.417292069,0.411947631,0.418533571
lucas_1_3_20230717_094926,6.704773646,1925.425947,81.75337837,106.7569997,244.7596314,37,3.5,6002,0.443415281,0.413636152,0.432954608,0.405800792,0.392545418,0.367692108,0.361059912,0.344961266,0.278545447,0.206561698,0.171839697,0.117913498,0.060788823,0.041802809,0.075143142,0.075365354,0.138042026,0.146971836,0.1935195,0.208990139,0.201838304,0.231180044,0.244960636,0.251919019,0.252291899,0.273877532,0.268451556,0.274914201,0.311941982,0.321808497,0.332681225,0.338531669,0.348229632,0.392722875,0.370279258,0.371543662,0.384215114,0.427629283,0.417292069,0.411947631,0.418533571
lucas_1_3_20230717_094926,6.692214527,2246.071375,66.1991255,107.0280609,280.1972222,37,3.5,6002,0.441469559,0.459116725,0.441345953,0.417996816,0.379960029,0.371578225,0.349172849,0.314408736,0.227413183,0.173635105,0.092304891,0.038321487,0.025141246,0.038894286,0.116678415,0.148909969,0.171995555,0.207373198,0.255611623,0.272424453,0.268208206,0.276279269,0.295692687,0.294264999,0.310030419,0.331146105,0.333981111,0.387972311,0.341508266,0.383688746,0.386954319,0.385721727,0.387873801,0.392877308,0.405161692,0.439980209,0.44381603,0.437308258,0.451753214,0.507090204,0.511712323
